,pc_1,pc_2,pc_3,pc_4,pc_5
1279,-3.5636342,-3.7520084,10.762055,-7.4934216,-5.401106
1320,-0.36082095,-4.0336356,10.050861,5.6375475,-9.072433
1332,-7.418384,3.0396297,12.110949,-5.6292696,-3.024887
1326,14.595602,1.9880235,0.119974785,-1.5900975,-0.27150962
9694,14.874924,0.021186339,-2.9982598,-0.041438725,2.339814
9487,3.4751883,-7.9003353,0.6704132,10.747805,5.6179338
9607,13.80736,3.2879822,-2.8852668,-1.9958527,-0.95391667
9531,-2.4997354,-5.6225395,0.64556724,6.528697,0.22860351
9647,12.936965,2.379282,-8.670689,0.12589225,0.75648165
9714,1.3350904,3.9793859,2.3385277,6.9428487,-0.10165042
9621,15.345049,2.5569289,4.8066077,-1.5703042,0.2895002
9704,0.3103406,-6.0527163,7.795888,9.019858,-2.34251
9562,14.648571,0.039070144,-3.5262508,0.034976635,4.40228
9496,14.9591,2.1076825,3.773355,-1.3786597,3.52309
9723,-2.4016826,-3.5938265,5.8364387,0.2963317,2.8272257
9634,14.900846,3.5360215,2.6153316,-0.39718208,0.91422504
9683,3.5406756,-5.586038,4.3165283,16.393497,0.869893
9732,8.396576,4.3313007,-2.7407827,1.3976527,-1.8525778
9578,13.78139,3.1333125,-4.720485,0.23121722,-0.15005621
9473,14.002603,2.5314565,-0.52129626,0.43593776,4.1964808
9659,12.6258135,4.328259,-6.2338066,0.19389693,2.3583982
9593,13.908113,0.9540104,-3.145205,-0.20521976,6.506018
9741,-1.8223121,0.5956251,4.7505627,0.89812714,1.1269501
9479,-0.55408823,0.5695643,-0.730301,6.5098743,2.492923
9505,15.651598,-0.46218336,1.5588272,-0.3229802,5.92982
23995,15.775194,-0.8128283,2.3610396,-1.6909105,1.7310047
24018,12.5035515,3.7461736,-6.264063,-1.1012568,-1.5037146
24119,14.679533,3.215408,8.8622,-3.5360496,-0.38724047
24064,0.15941744,-2.2853746,4.2942066,6.5222287,5.6439614
24083,1.3323295,0.55288297,6.9749603,18.141459,-2.7027812
24004,-0.15117061,-8.104801,3.3550441,3.9959948,2.11316
24032,15.277365,0.7602072,5.2235675,-2.5543787,1.1686884
24114,14.946858,-0.60161626,-2.0731232,-0.7793006,3.2184358
24013,14.954595,-0.03319292,3.3027809,-2.3836095,2.7551463
24078,13.75157,2.5741305,-7.0248423,0.39490354,-2.8129244
24027,-3.553589,3.1267915,12.88311,-1.0446634,-6.1784463
24132,2.7054155,-7.596082,2.6432922,16.100294,-2.0959916
24059,14.667207,3.5086877,1.702589,-2.9386783,-6.640522
24149,14.516507,3.4177203,2.4717588,-1.4540399,0.9976403
9596,14.852297,4.0783496,3.677862,-0.30654678,3.5415738
9674,-2.2776594,-3.6749215,7.6967225,-2.2181973,-6.6081867
9777,1.8723065,-2.9259157,0.7383469,19.19264,-1.7990061
10079,-0.9710173,-1.7988302,3.0510151,1.7539033,-1.6481702
10075,14.800855,0.047935825,2.9591641,-2.7319646,-1.5785031
9637,-5.2273946,-3.7336683,4.50509,-0.0251305,-0.17356598
9707,3.5771441,-1.4554739,4.005161,2.6526036,4.909262
13077,-5.7289233,-0.7754608,-3.933969,1.8498771,3.259144
13165,-5.9266086,-3.925955,0.04527194,-1.4622848,5.987383
13201,-2.4981725,2.5259886,12.928445,-4.7953796,-4.619058
13125,-0.4978189,6.0755053,0.88403934,1.4404408,-1.3919876
13213,0.2185156,-3.0045478,5.3957667,1.4894558,3.8220243
13043,-6.5632935,-5.586583,0.20725699,-5.949227,-2.582698
13189,-5.3513913,-1.6534069,-1.7227402,-3.0589557,-0.68149996
7923,15.6612625,-1.6456292,-2.3576243,-0.5772467,2.2796917
7810,-5.2483006,-7.5532866,-5.9400487,-3.8379457,-3.284906
7729,13.766811,4.473218,1.7999854,-1.4728608,1.9785244
7689,-4.9588695,-4.7640095,5.852666,0.08701263,-6.4782786
7971,14.051792,2.971491,-1.6082885,0.70319563,4.7184024
7827,14.615204,1.2107689,-5.632251,0.20200361,-0.35581657
7705,2.198184,-4.3426023,0.3848055,17.304329,-3.5406156
9581,13.337666,3.1628923,-9.552235,1.3285816,-2.6623075
9759,15.234268,-0.29932642,0.8311227,-2.499752,-0.19883806
9662,-2.8976955,-2.726175,4.5933433,2.595495,0.41719228
9734,14.530835,5.112646,8.842721,-3.5365744,-1.9641682
9788,-4.0153656,-0.7965896,6.5203233,-1.9231299,-1.4377284
9566,15.392029,2.0273495,4.5748363,-1.8801801,-0.53268886
10082,2.1596925,-6.549841,9.556554,12.703975,-2.3726213
9782,-3.1973622,-5.0147605,1.172163,3.426055,3.5379155
10076,12.916952,8.618625,-0.29346666,0.23610783,0.001879038
9743,4.0599585,-6.633102,8.720887,15.172129,-5.269859
9716,0.99859357,-5.355476,-0.5096366,6.0475044,-4.471197
9750,-1.0203617,-5.2373176,7.56581,-0.37542713,4.248523
9725,15.276502,0.9037285,2.2738552,-2.2323818,-0.6401641
9686,15.055881,1.351169,1.7525417,-2.4894311,-1.9067878
23606,14.363654,2.0093312,-4.0066676,-0.07475206,0.38258553
23561,-3.838086,-2.2924218,2.6828568,-1.979701,2.6824436
23616,-3.0101912,-1.6292636,2.7462883,-0.31722406,-5.156462
23483,-3.3006856,-5.83758,-5.0430217,2.3972852,2.9931805
23625,12.535568,1.8737047,-8.140207,-1.156321,-2.2296867
23535,0.14438128,-1.7329495,-3.5590622,4.3752427,-0.80246574
23522,3.0743687,-5.595697,7.2588487,15.315964,3.169996
23640,-1.5998393,-7.517829,10.26985,-4.7002044,3.2824697
23595,-4.5697117,-1.3729508,-3.8950262,-2.4809773,-4.5680237
23573,-1.4555668,-1.4649718,-3.0935314,2.9215043,-1.1927284
23644,-4.007193,-2.4570782,3.4231775,-1.5241858,2.3456485
23411,0.34198382,-4.7981,5.8055534,-0.4780089,-1.6352253
23395,12.804027,6.032913,6.7481403,-3.8343954,-1.9153134
23426,-3.308549,-5.0339117,4.2171116,-4.9844203,6.7112455
23633,-2.5343313,-4.938452,4.7753687,-3.4560921,3.6352243
23584,-6.1017933,-1.3437892,5.0458703,-5.3223596,-4.2761517
23379,-2.9859846,3.3010366,1.5734107,0.2474255,1.1297258
23455,-3.7155979,-3.4039583,6.697127,-3.8406293,-4.4102645
23509,2.4233236,-3.334019,5.284765,5.3812046,5.4157214
23469,-3.7613056,-1.8342805,7.614427,-4.3927555,-8.469033
23548,-7.06575,-0.05897327,1.3469055,-3.9862535,-2.331519
14043,-5.796364,3.2047668,2.042174,-1.2133018,2.9657142
14311,-3.673762,-2.2623036,0.9565534,7.554045,-1.3926835
14166,14.714942,4.630533,8.168919,-2.8699524,-0.28843296
14118,-2.6222656,-1.3799696,3.14669,-0.94747996,-3.2140493
14055,-1.6783103,-0.24936491,14.28052,7.005093,-6.268147
14101,-4.068599,-1.5114534,8.499186,-2.9417946,4.002219
14289,14.295052,3.1574235,-2.8861268,0.27479905,-0.9396055
14225,1.1848607,-2.3268836,8.499238,7.790493,-2.6691937
14084,-1.2257869,-0.89607173,9.915377,7.5083914,-4.573478
14035,3.3300192,-2.28822,5.5027537,3.0408943,-2.031953
14321,14.482662,3.0028906,0.8583661,-1.7621735,-2.973694
14265,0.022280328,-6.8494854,8.3720455,3.3982763,2.2708936
14252,15.376506,2.1982555,5.4800043,-2.6911545,-1.6186621
14277,15.402633,0.42919436,2.55263,-2.8514576,-1.7463582
14330,1.5436618,-0.26674733,10.666522,15.926777,-3.8540292
14067,13.843746,6.1220946,8.158115,-2.6893492,0.54867935
14151,12.825565,7.059537,-2.9722216,0.5106801,-1.2657758
14211,0.59962386,-2.518049,1.3640982,3.3202827,-4.1591167
14300,15.06697,0.6416343,4.625506,-3.4266136,-0.9968202
14239,2.6678312,-4.4693975,11.037143,15.684098,-0.33795884
14339,14.98,2.7911718,1.3188084,-1.4023114,-2.3825216
7158,14.944131,1.8396804,-4.0039663,0.7554624,0.20669514
7144,-0.16086228,-6.4558916,4.490391,3.5654898,-0.3831295
7041,1.2127653,-2.2973108,9.049282,1.1879702,3.0816832
7172,13.398005,1.2911762,-7.0779133,-0.3546039,-0.5096086
7116,14.821505,3.1342072,3.9628572,-1.6820964,-0.58270305
7056,14.971975,1.8278594,5.857291,-3.4016962,-1.5626746
7130,-4.0255876,-4.112713,1.3801136,-5.686527,-5.7292066
678,2.7519295,-4.2957253,11.247334,13.102257,-4.4986386
686,14.688433,1.4946189,9.57279,-4.238413,4.9276896
777,-4.4895,1.3060573,3.5638251,-1.0659077,-1.2159976
742,14.164708,2.8091373,-0.89768034,-1.8835685,-1.4371266
823,13.940533,3.8076487,-3.8352191,-0.11394829,-0.6926237
658,-6.2744193,2.1600044,-4.386309,0.7915912,-0.7442172
694,-2.7199585,-3.641532,7.5126686,-3.415201,1.0517
7955,-4.479381,-1.4924333,-3.3484478,0.8598137,-1.6849511
7875,13.881649,0.7320422,-4.841099,-1.022612,1.0513772
7759,14.493196,1.202384,-2.2752383,-0.6298258,-2.4229124
7939,-3.612126,-7.032338,-3.9093132,-3.7464497,1.0652398
8003,13.489423,2.9232643,-8.214714,0.31470045,-1.8803258
7987,-3.6789086,-2.0112252,0.6877652,0.029097103,-3.3883119
7684,-2.050232,-3.3465993,0.28204066,5.803,-1.7532748
604,-10.486648,19.33989,1.1109741,-0.6699335,2.2925427
701,14.640293,4.8325405,4.2642283,-1.2972946,-0.6165983
833,12.317147,7.1635976,-4.978054,0.24161781,-4.5647817
754,13.641479,4.829491,-4.726,0.7470159,0.4121235
812,-2.5101867,-2.5144536,-6.4064984,4.53837,-1.8515677
668,-5.32156,2.3594415,-8.196264,0.5986049,-4.4696636
722,14.314017,4.012486,0.011944901,-0.3381659,2.9631577
615,13.7059355,5.3253665,1.7793137,-2.2494447,-3.0657036
708,14.557729,3.7817724,2.2261434,-0.6066439,3.4654377
715,-3.9108768,-0.73292893,3.7774947,-1.3465371,0.6865022
765,1.9264287,-1.9900801,11.4272995,15.05336,-4.366802
637,14.24125,3.0902352,4.8538055,-1.9722623,4.0148516
790,14.508533,3.4130006,3.2243342,-1.5722209,1.3350408
801,-0.08313973,1.165474,2.9318426,8.072084,-1.6290362
24003,15.445054,0.262139,6.6059747,-3.734469,-3.4497695
24100,-1.7172452,-1.6948642,13.40237,-5.283084,-4.3047767
24153,0.9695148,-3.4786115,-5.755746,3.6689014,-1.0050998
24136,14.546765,0.94448286,1.1788262,-3.028573,-4.128821
24118,-2.231362,-2.2716336,9.680077,-2.919544,-3.5909681
24258,15.539645,-0.9398596,1.3118863,-2.1870644,0.85195434
23977,15.236218,-1.1422718,2.5567114,-3.2711494,-1.6064922
24216,0.59449035,0.5308141,5.083978,4.8027635,-1.7132882
24017,-4.7112427,-1.7372133,-2.2050326,0.66171706,-0.093113646
24272,15.772124,-0.8145548,5.3431,-3.3683243,0.21012424
24169,0.2755382,-3.9090285,-0.1347732,5.6785893,2.8541057
24185,14.695003,-0.765431,0.33954656,-3.2319572,-1.9553579
23963,13.672194,5.849338,8.773892,-5.1250653,-5.6337757
24082,15.247531,-0.97824496,1.9072909,-1.7623786,4.8244715
24047,-1.2376405,-1.2339556,-5.172353,7.8845167,-8.113601
24063,2.8600683,-0.038756,5.98981,3.8560178,-6.7529907
24201,-2.8708642,-2.5662694,6.3715377,0.882432,1.581735
24244,15.527535,2.8747842,7.5838876,-3.428469,-3.4886937
23985,-5.9233847,-5.066875,4.638791,-6.556099,0.9714111
23994,14.025918,0.9484295,6.072091,-3.8144186,3.9894276
24031,13.13757,6.1216683,2.8966258,-3.582254,-6.390621
24673,13.741731,6.066448,0.2152848,-0.32673052,-0.32114476
24435,14.462137,4.7435656,3.3718605,-1.3285064,-2.0901103
24471,-3.598016,-3.8399904,-2.3973496,0.6725401,1.6928625
24637,13.938027,2.3488584,-2.14578,0.024028467,5.6921825
24625,15.123536,4.3627787,7.986883,-3.236466,-3.3489928
24586,12.837508,6.3421187,-3.3238664,0.03258148,-1.5229777
24661,14.3953705,1.0079517,-5.60214,-0.7010683,-2.121637
24453,14.074104,5.0159926,8.358556,-4.350758,-5.00696
24571,13.872197,0.7582371,-1.2643278,-0.026498053,9.343817
24694,13.044625,4.728791,-0.13720962,-0.82082266,2.6367764
24417,15.469623,1.696323,3.0895097,-1.0469036,0.62897944
24524,-0.2329209,-5.428126,6.88374,-0.25032312,2.2868443
24556,15.469188,0.5816536,8.499494,-3.8151472,1.5683274
24649,14.906552,-1.5097177,-7.7521477,0.006745956,-2.2967384
11686,-6.46441,2.8135092,11.696485,-5.602599,-7.7625623
11608,14.242683,1.3840853,-5.495323,0.19135085,1.2918632
11713,13.280592,4.7173905,-2.0273466,-1.7918853,-2.9463956
11676,-3.7524822,0.991611,3.4844308,0.4993072,0.44859308
11595,13.326936,5.6697254,1.4473286,-2.5359652,-6.2206655
11644,-4.9101076,-5.129483,-0.28388748,-3.0155733,0.8811004
11666,-1.4673917,-5.290695,12.521583,-5.5776143,-1.525377
14765,1.0900247,-0.407703,10.871776,0.58594763,-2.719983
14810,15.296811,4.103494,8.023477,-3.0804486,-5.0970216
14820,-5.3696136,-4.053994,8.656123,-4.998526,0.8301012
14777,14.497422,2.0876954,0.74061126,-1.8674127,-2.104395
14761,0.18840432,-3.1577027,6.4700007,0.25134358,-2.086702
14800,-5.4216785,-4.747089,7.5994167,-6.0705786,-5.020933
14790,-3.367395,-4.941504,10.852205,-2.6034532,-1.8832045
13,-7.0803676,0.6294787,2.0886724,-4.3322253,0.28269124
47,13.225304,7.1908913,2.9912825,-0.35049182,0.18209533
75,15.774048,-1.1004547,0.9982685,-1.9888698,0.22397822
89,14.7395935,3.229042,4.5893955,-1.8139303,0.64378214
20,2.6036954,-3.0564375,13.770115,13.682886,-5.3578916
35,14.836075,2.333353,8.044264,-3.5985434,-0.36519623
27,13.123226,2.980261,-7.3596854,1.0033472,2.0445282
11736,14.490306,0.82485354,0.9445024,-3.7307777,-5.7871532
11561,13.405998,1.5063404,-2.6793787,-2.0897925,-0.8844647
11548,-4.5811763,-2.9441395,11.457732,-3.753588,-7.8057795
11601,-3.9716582,0.88515514,-7.705639,3.581832,-5.0228667
11613,-4.6542306,-1.61656,-3.6774557,2.4538913,5.653612
11966,-4.1137514,-5.3370333,6.3203545,-3.163855,-6.53443
11181,-2.7804353,-4.9903417,2.1708,-3.0950716,-5.9620185
7396,3.7328103,-3.896395,6.924083,1.6864957,-3.2558126
7299,14.889523,0.34555283,-3.3809092,0.07186428,2.2043989
7316,3.0108652,2.0538654,11.785957,-0.30369693,-7.185368
7327,1.0292685,-4.3500247,4.688868,8.919316,-0.38097948
7337,14.135612,1.6464013,-3.461423,-0.64697623,1.3407742
7349,13.989574,2.418058,-0.25013515,-0.7905097,2.2028143
7463,-0.6290304,-3.8466606,6.4664416,10.687897,-2.450243
18768,14.772803,0.37300166,3.627241,-2.777178,1.6309639
18754,14.048062,4.908954,4.97612,-2.8578308,-3.5334744
18743,14.342229,4.268348,1.9856277,-1.4115214,-2.049935
18715,14.67663,0.24525797,-3.4377885,-2.2280817,-2.9971528
18733,-2.099648,-0.58810395,-0.09377724,0.2674946,-1.038779
18726,-0.9806644,-2.7991197,11.804461,0.9571452,-2.410741
18719,1.5121007,-2.553366,1.3301665,16.708315,-4.7954392
9856,15.272458,1.8887451,3.9882426,-2.6656442,-4.942264
9809,-0.31225294,-5.288333,8.083389,7.8194666,1.5530593
9830,-5.4860497,3.9313076,7.8738637,-0.02560536,2.7345812
9819,13.912091,5.4611993,7.1206307,-3.7508953,-3.4517512
9921,0.10896332,-3.9991083,3.5904446,2.0972316,7.045304
9895,14.989201,2.2866137,1.001077,-1.4398267,-2.4641008
9869,0.7183419,-2.6172333,9.181901,0.69695187,0.41737616
10988,15.18664,-0.4017029,1.8265009,-1.9126129,3.3851078
11022,1.8286736,-1.2375782,10.4962015,15.659671,-5.8220754
11038,13.930665,4.57085,9.624074,-4.6786146,-2.8712173
10951,1.1994361,-8.021964,2.4780076,7.1486135,-4.0620747
10931,14.890462,0.22351028,0.098477915,-1.7375273,-0.9872614
10970,-0.6263408,-1.3777933,7.171192,2.267293,-3.4023054
10891,0.36903903,-1.1428486,13.398654,-1.1964313,-5.4715905
15581,14.875679,1.09348,-1.2478966,-1.370424,-1.1767788
15569,15.165131,3.5188923,7.4377484,-3.7576385,-6.8955064
15576,15.296129,0.8683023,4.5950813,-3.4698484,-3.06809
15572,14.49161,2.971482,0.6613487,-2.1180332,-1.0803751
15602,14.589668,3.7446413,4.7755375,-1.5398362,1.4619824
15588,-1.4180654,-5.5343637,12.539939,0.77673274,-1.5730687
15609,13.299066,4.4040914,-2.6817827,-0.074911684,1.8187906
6761,15.532656,-1.0525157,-0.48347622,-1.3547928,-1.0333111
6852,-3.9255269,-4.115087,1.8319916,-1.89211,1.2807276
6748,14.631691,2.794084,2.861536,-1.5398517,-0.39456505
6734,15.261311,0.72592103,-0.6320932,-0.2705467,2.3014927
6704,14.681776,2.3916392,-1.6054072,-0.4782215,-0.4194602
6672,1.5158032,-3.4800146,-2.7454894,18.597523,-5.488661
6787,14.472725,2.0666673,-0.816532,-1.2738336,-0.84537923
6878,3.0197532,-5.98748,10.403209,12.455994,-2.48941
6839,-3.7594168,-9.233199,0.55686635,-2.492316,3.5426388
6813,-5.957757,-2.696765,7.041031,-3.242899,1.586175
6688,-0.90104175,-5.291759,1.0160218,0.3118931,-4.2000303
6890,15.154758,-0.04049971,2.3444982,-2.5814943,0.122619994
6865,-4.4437594,-5.849625,-0.073309824,-1.2803979,-2.4414413
6655,15.042733,2.2308767,1.62517,-0.65982145,1.7547785
359,14.82166,2.7103305,5.1094728,-2.1769528,0.53128195
370,-3.2469566,-3.4702475,-1.4045206,3.9003754,-1.0856439
422,14.323341,0.029182842,-4.5609264,-0.40544528,-1.3843117
393,14.923963,2.424256,3.705606,-1.4204813,2.5737436
457,-1.0775607,-4.484559,7.355434,-2.9039361,-3.149022
439,14.409054,2.4385495,1.8850696,-0.24954401,4.1958604
447,14.765761,3.2551897,6.860232,-3.24297,-3.77633
19550,13.403666,4.4769473,-3.5449371,-0.6777374,-2.934436
19485,13.715413,5.299647,2.2375844,-1.2177536,0.17339431
19567,14.177327,1.6178107,-1.2657571,-0.47660762,3.7993107
19473,14.178545,1.7587111,1.0037904,-1.7449508,1.1854792
19799,14.092583,4.7456613,-0.687175,-0.4363982,-2.139574
19533,15.032547,2.0620723,-1.1804297,0.78168035,3.4516375
19736,14.1351,4.407997,5.3951125,-2.8766336,-5.0254927
19813,13.218142,4.1855607,-5.221787,-0.40730882,-3.4335248
19516,14.483031,2.499752,2.4305875,-1.3007427,4.9194036
19720,13.373579,6.5166883,-1.9142385,0.026538605,-2.408393
19703,14.290634,4.3794923,1.4892427,0.82178456,5.8931093
20029,-0.79295516,-4.2554812,2.7882588,3.2096093,-0.4714163
19950,0.99598837,-1.9129311,4.9368224,9.176033,-4.6153293
20067,14.5959215,2.404959,-2.2794695,-0.4109467,-0.51391923
11501,-9.71055,1.2193146,-9.024919,-3.591825,-1.3459357
11699,15.324565,-2.3918045,-3.3637526,-1.9271486,0.87596226
11418,-9.741407,2.1613288,-9.053598,-2.4357264,-4.180697
11690,16.169931,-1.1998441,3.7929327,-2.7471156,-0.8595752
11539,13.775414,-0.62832963,-5.2774506,-1.9174193,0.009801312
11911,-2.5396745,-3.4367797,7.219875,-1.7933787,5.9950466
11169,1.7046909,-6.39545,4.768277,4.9839973,-2.28673
19686,16.018492,-0.08801302,3.0722766,-2.3785064,-2.1172168
19500,-0.23941627,-4.6871405,4.805316,4.332168,2.9995804
19900,-3.004643,-5.825532,8.613148,-2.1940262,2.4619312
19989,14.904246,0.13372913,-0.43018523,-1.7010015,0.0033167554
19886,15.003221,0.47194493,-0.8538601,-2.2198167,-1.840836
19752,3.2160487,-6.657211,4.9432716,16.250708,-3.9021094
19870,0.78645915,-5.870691,2.3587785,10.748293,1.7073557
19969,3.1397471,-5.1398034,8.642429,16.475126,-0.92330873
20141,-1.5327271,-0.91825277,5.5528297,4.7592945,1.5695895
19618,14.053506,6.835478,2.2571087,-0.19724487,-1.1315945
19462,14.449013,5.5684342,3.3083794,-0.6283239,-0.27180573
19930,14.956753,2.402939,-0.8681062,0.5728255,3.3811693
19454,16.029207,-0.65412366,2.1098976,-1.2195653,2.213901
20009,13.866982,2.7806196,-2.3197796,-1.4707193,-4.201551
19635,15.088689,-0.215514,0.45295686,-2.0611544,-0.18664493
19914,-5.302306,-5.1495137,0.7135323,-3.9040728,-3.6408517
20123,15.029239,1.6755639,-1.0684497,-0.6075686,-0.43253177
20177,14.376063,3.6385257,-1.7975782,-0.21592493,-1.7250975
19768,14.220884,3.6548212,3.6884627,-2.7419777,-3.251729
19584,14.998828,1.711953,-1.7750267,0.43242922,1.1686575
20105,-1.2559443,0.20423001,15.906934,0.04932076,-4.6821537
19669,14.763398,1.6028638,1.225735,-3.1591978,-6.6367445
20048,13.458989,5.440284,-1.9471322,0.10204156,1.2543803
19859,-1.9584374,-1.3103522,3.4068718,2.8141334,-0.23125814
19601,-4.561761,0.31522602,12.499529,0.9399569,-5.5211697
19652,14.045627,4.278968,8.102195,-4.7827578,-7.015137
20086,-1.0158669,-3.9399035,4.542173,10.814245,-3.8279727
19862,15.018723,1.5428524,0.46336997,-1.821559,-3.0789537
7946,-5.177951,-3.9615297,2.607208,0.71214783,5.65254
7866,14.544529,1.1520038,3.165946,-1.6646285,3.0663142
7784,1.0267872,-2.5451412,2.4257302,17.082148,-3.0474577
7930,0.65436727,3.0826805,15.750103,11.779243,-7.003194
7850,14.9575205,3.7918715,6.6443152,-3.2088153,-5.640542
7834,-1.2084233,-3.8289921,13.4567995,-3.0377223,1.3763597
7994,14.583957,2.1592238,5.7838187,-4.1324534,-3.7928395
8076,15.244695,1.113234,4.2764974,-2.1120613,2.4547958
8123,15.215537,1.8875003,1.2788874,-1.0806782,-0.38802508
8080,-1.8490372,-2.5733008,11.138856,-2.3409379,-2.6311045
8088,15.532175,1.9006505,0.70436203,-0.6127553,-0.025430204
8136,15.626096,3.1856465,6.043792,-2.741572,-4.432251
8103,14.666314,4.346497,6.1136885,-3.2185235,-3.8464267
8096,3.4239469,-5.7856545,10.662921,14.720693,5.342423
5753,15.44186,0.5652615,1.6313802,-1.3767009,-1.0140733
5676,14.345643,5.554036,5.7866554,-1.7937405,-0.5452427
5641,3.625469,-6.1406956,5.05785,16.502493,-5.885425
5739,15.27958,3.0965118,11.010991,-4.358639,-1.5184982
5839,13.622419,2.1017802,1.8210399,-3.1784408,-0.14471437
5847,14.04103,6.7576995,8.329916,-3.649531,-4.510646
5623,-4.9656105,-5.5193195,3.6868627,-4.6601863,1.3257743
5708,14.660707,3.990732,9.344173,-4.4407043,-4.9720693
5931,-6.096405,-4.0304484,5.9892592,-7.6616197,-8.165126
5587,14.4184675,2.8290985,3.7039897,-2.7710016,-1.7227513
5867,15.44201,2.0913236,8.100138,-3.7644694,-3.3088634
5829,-7.9284067,17.85061,4.3729134,12.307556,0.56020415
5806,15.186671,1.6480008,4.233667,-2.5956852,0.69431955
5872,14.690887,2.8062513,3.5152473,-2.7034047,-3.5292602
5854,14.443237,4.1045814,-0.04594601,-0.33867866,-0.26248398
5659,15.263907,2.6826918,6.01666,-3.9048147,-5.7705226
5767,-0.16950078,-0.3306405,12.694476,2.6051679,-4.574828
5861,0.018654948,0.14926991,11.215775,-2.9481099,-5.4305835
5781,15.606451,-0.59947556,0.2541854,-2.7836292,-5.1366506
5794,-1.0452094,-1.6423965,11.708886,1.0868437,-2.3202274
5605,14.957502,3.7484303,3.048022,-1.0822974,-1.2146826
932,0.6523046,0.21638337,4.526486,3.6962237,2.879866
890,14.767579,2.109116,0.16206592,-0.30366996,1.2263265
942,-1.8183291,-4.8184924,1.4200629,-2.704985,-2.6698656
922,-5.681328,-5.5743117,-5.543332,1.6904132,2.9581692
880,-3.1603553,-1.5096698,10.104253,-2.9977155,-2.4248893
912,-1.5846049,-6.294419,8.410034,-3.830475,4.4319553
901,-1.0223963,-5.3624325,-1.8880084,1.8061413,-3.3788764
11426,-4.585541,-2.6331875,-1.7856097,2.097268,5.6650805
11900,-9.271131,1.7492772,-8.480166,0.39333364,-4.7278576
11511,-3.933571,-3.1715698,11.279445,-6.724283,0.31054202
11358,-13.617949,18.64432,1.536332,0.35529098,1.3206859
11345,-9.230755,-3.6202137,-4.7487698,0.7974121,4.286214
11209,-6.658198,-1.1137679,-5.797158,-0.4651091,-7.736402
11661,15.632374,-1.3411578,4.4418178,-4.386258,-4.4548674
12320,13.751395,0.10090329,-7.7294283,-0.77011865,-2.493383
12290,-2.8304334,-3.2828722,10.970942,-0.18592359,-2.2106113
12347,-0.7752876,1.2607135,2.9828734,4.6464024,-0.9390547
12298,14.5137,3.2054863,1.8244047,-0.7481122,1.4781749
12356,-5.013689,-1.6251539,0.19506852,-2.3284104,7.975191
